date,time,grid,trap,l_ear,r_ear,sex,age,weight,hindft,notes,b_key,session_id,study
2/23/07,NA,bonrip,6a,1941,1942,f,NA,1430,NA,NA,218,80,population
2/23/07,NA,bonrip,7a,2059,2062,f,NA,1480,143,NA,274,80,population
2/23/07,NA,bonrip,7c,1945,1946,f,NA,1530,NA,NA,220,80,population
2/23/07,NA,bonrip,8a,1510,1515,m,NA,1540,NA,NA,92,80,population
2/23/07,NA,bonrip,9b,2018,2019,f,NA,1560,143,NA,256,80,population
6/17/07,NA,bonrip,10e,1973,1974,f,a,1800,NA,non-pregnant,233,81,population
6/17/07,NA,bonrip,8d,1975,1976,f,a,1520,140,pregnant (2 peanut sized babies),234,81,population
6/18/07,NA,bonrip,4e,2000,2001,f,a,1780,138,non-pregnant,246,81,population
6/18/07,NA,bonrip,5a,2008,2011,f,j,460,90,non-pregnant,250,81,population
6/18/07,NA,bonrip,6e,2020,2021,f,a,1660,134,non-pregnant,257,81,population
6/19/07,NA,bonrip,10a,1975,1976,f,a,1420,NA,pregnant,234,81,population
6/19/07,NA,bonrip,10c,1973,1974,f,a,1780,NA,non-pregnant,233,81,population
6/19/07,NA,bonrip,8a,2022,2023,m,j,350,84,NA,258,81,population
6/19/07,NA,bonrip,9b,2008,2011,f,j,490,91,non-pregnant,250,81,population
6/20/07,NA,bonrip,3c,2000,2001,f,a,1980,NA,non-pregnant,246,81,population
6/20/07,NA,bonrip,4c,1973,1974,f,NA,NA,NA,non-pregnant,233,81,population
6/20/07,NA,bonrip,5a,2020,2021,f,a,1740,NA,non-pregnant,257,81,population
6/20/07,NA,bonrip,8a,2024,2025,f,j,390,82,NA,259,81,population
6/21/07,NA,bonrip,10a,2024,2025,f,j,400,NA,NA,259,81,population
6/21/07,NA,bonrip,10b,1975,1976,f,a,1400,NA,pregnant,234,81,population
6/21/07,NA,bonrip,4b,2026,2027,f,a,1270,135,pregnant (2 peanut sized babies),260,81,population
6/21/07,NA,bonrip,6a,2020,2021,f,a,1740,NA,NA,257,81,population
6/21/07,NA,bonrip,7a,2000,2001,f,a,1560,NA,NA,246,81,population
6/21/07,NA,bonrip,8a,2028,2029,f,a,1180,135,pregnant (2 peanut sized babies),261,81,population
8/21/07,NA,bonrip,10b,2057,2058,f,NA,1520,139,NA,273,82,population
8/21/07,NA,bonrip,1a,2030,2065,f,NA,1040,115,NA,262,82,population
8/21/07,NA,bonrip,1c,2032,2033,f,NA,1100,125,NA,263,82,population
8/21/07,NA,bonrip,1d,2000,2001,f,NA,1660,140,NA,246,82,population
8/21/07,NA,bonrip,3a,2020,2021,f,NA,1700,130,pregnant,257,82,population
8/21/07,NA,bonrip,4b,1941,1942,f,NA,1760,135,pregnant,218,82,population
8/21/07,NA,bonrip,4d,2034,2035,f,NA,1220,125,NA,264,82,population
8/21/07,NA,bonrip,5b,2036,2037,f,NA,1480,138,non-pregnant,265,82,population
8/21/07,NA,bonrip,6a,2044,2045,f,NA,1160,121,NA,269,82,population
8/21/07,NA,bonrip,6b,2042,2043,f,NA,1060,108,NA,268,82,population
8/21/07,NA,bonrip,6d,2040,2041,f,NA,920,103,NA,267,82,population
8/21/07,NA,bonrip,6e,2038,2039,f,NA,1020,126,NA,266,82,population
8/21/07,NA,bonrip,7b,2046,2047,f,NA,920,116,NA,949,82,population
8/21/07,NA,bonrip,8c,2048,2052,m,NA,1320,135,NA,270,82,population
8/21/07,NA,bonrip,8d,1973,1974,f,NA,1760,135,non-pregnant,233,82,population
8/21/07,NA,bonrip,9a,2055,2056,f,NA,1060,139,NA,272,82,population
8/22/07,NA,bonrip,10a,2081,2082,f,NA,1260,126,NA,283,82,population
8/22/07,NA,bonrip,10c,2057,2058,f,NA,1570,NA,NA,273,82,population
8/22/07,NA,bonrip,1c,2000,2001,f,NA,NA,NA,pregnant,246,82,population
8/22/07,NA,bonrip,1e,1923,1924,m,NA,1400,109,NA,209,82,population
8/22/07,NA,bonrip,2a,2030,2065,f,NA,1060,NA,NA,262,82,population
8/22/07,NA,bonrip,2b,2063,2064,f,NA,1260,125,NA,275,82,population
8/22/07,NA,bonrip,2c,2032,2033,f,NA,1060,NA,NA,263,82,population
8/22/07,NA,bonrip,3b,2020,2021,f,NA,1720,NA,NA,257,82,population
8/22/07,NA,bonrip,3c,2094,2096,m,NA,1420,NA,NA,290,82,population
8/22/07,NA,bonrip,4a,2036,2037,f,NA,1500,NA,NA,265,82,population
8/22/07,NA,bonrip,5a,2040,2041,f,NA,920,NA,NA,267,82,population
8/22/07,NA,bonrip,5b,1941,1942,f,NA,1700,NA,NA,218,82,population
8/22/07,NA,bonrip,6a,2075,2076,m,NA,1020,115,NA,280,82,population
8/22/07,NA,bonrip,6b,2073,2074,m,NA,1490,139,NA,279,82,population
8/22/07,NA,bonrip,6d,2071,2072,m,NA,1040,117,NA,278,82,population
8/22/07,NA,bonrip,6e,2069,2070,m,NA,980,116,NA,277,82,population
8/22/07,NA,bonrip,7d,2077,2078,m,NA,1240,142,NA,281,82,population
8/22/07,NA,bonrip,7e,2079,2080,m,NA,960,118,NA,282,82,population
8/22/07,NA,bonrip,8a,2048,2052,m,NA,1240,NA,NA,270,82,population
8/22/07,NA,bonrip,8e,1973,1974,f,NA,1630,NA,NA,233,82,population
8/23/07,NA,bonrip,10c,2092,2093,f,NA,1520,125,NA,289,82,population
8/23/07,NA,bonrip,1b,2032,2033,f,NA,1160,NA,NA,263,82,population
8/23/07,NA,bonrip,2b,2030,2065,f,NA,1050,NA,NA,262,82,population
8/23/07,NA,bonrip,2c,2085,2086,m,NA,1280,118,NA,285,82,population
8/23/07,NA,bonrip,2d,2083,NA,NA,NA,1420,NA,NA,938,82,population
8/23/07,NA,bonrip,3a,2020,2021,f,NA,1700,NA,NA,257,82,population
8/23/07,NA,bonrip,4d,2087,2088,m,NA,420,85,NA,286,82,population
8/23/07,NA,bonrip,5a,2042,2043,f,NA,1160,NA,NA,268,82,population
8/23/07,NA,bonrip,5b,1941,1942,f,NA,1700,NA,NA,218,82,population
8/23/07,NA,bonrip,5d,2038,2039,f,NA,1030,NA,NA,266,82,population
8/23/07,NA,bonrip,6c,2071,2072,m,NA,1550,NA,NA,278,82,population
8/23/07,NA,bonrip,6d,2069,2070,m,NA,950,NA,NA,277,82,population
8/23/07,NA,bonrip,6e,2073,2074,m,NA,1470,NA,NA,279,82,population
8/23/07,NA,bonrip,7a,2077,2078,m,NA,1300,NA,NA,281,82,population
8/23/07,NA,bonrip,8a,2089,2091,m,NA,330,70,NA,287,82,population
8/23/07,NA,bonrip,9a,2057,2058,f,NA,1520,NA,NA,273,82,population
8/23/07,NA,bonrip,9c,1973,1974,f,NA,1700,NA,NA,233,82,population
8/23/07,NA,bonrip,9d,2008,2011,f,NA,1500,135,NA,250,82,population
8/24/07,NA,bonrip,10a,1973,1974,f,NA,1580,NA,NA,233,82,population
8/24/07,NA,bonrip,10b,2055,2056,f,NA,1460,NA,NA,272,82,population
8/24/07,NA,bonrip,10c,2057,2058,f,NA,1510,NA,NA,273,82,population
8/24/07,NA,bonrip,10e,2092,2093,f,NA,950,NA,NA,289,82,population
8/24/07,NA,bonrip,1c,2032,2033,f,NA,1040,NA,NA,263,82,population
8/24/07,NA,bonrip,2a,2026,2027,f,NA,1480,NA,NA,260,82,population
8/24/07,NA,bonrip,2b,2094,2096,m,NA,1440,NA,NA,290,82,population
8/24/07,NA,bonrip,2c,2085,2086,m,NA,1180,NA,NA,285,82,population
8/24/07,NA,bonrip,2e,2000,2001,f,NA,1640,NA,non-pregnant,246,82,population
8/24/07,NA,bonrip,3c,2097,2099,NA,NA,440,83,NA,292,82,population
8/24/07,NA,bonrip,4b,2020,2021,f,NA,1660,NA,non-pregnant,257,82,population
8/24/07,NA,bonrip,4c,2030,2065,f,NA,1000,NA,NA,262,82,population
8/24/07,NA,bonrip,4e,2034,2035,f,NA,1260,NA,NA,264,82,population
8/24/07,NA,bonrip,5a,2036,2037,f,NA,1400,NA,NA,265,82,population
8/24/07,NA,bonrip,5d,2073,2074,m,NA,1420,NA,NA,279,82,population
8/24/07,NA,bonrip,5e,2038,2039,f,NA,1050,NA,NA,266,82,population
8/24/07,NA,bonrip,6a,2042,2043,f,NA,1040,NA,NA,268,82,population
8/24/07,NA,bonrip,6b,2077,2078,m,NA,1220,NA,NA,281,82,population
8/24/07,NA,bonrip,6c,2071,2072,m,NA,1040,NA,NA,278,82,population
8/24/07,NA,bonrip,6e,2069,2070,m,NA,960,NA,NA,277,82,population
8/24/07,NA,bonrip,7a,1941,1942,f,NA,1640,NA,non-pregnant,218,82,population
8/24/07,NA,bonrip,7b,2048,2052,m,NA,1230,NA,NA,270,82,population
8/24/07,NA,bonrip,7c,2046,2047,f,NA,990,NA,NA,949,82,population
8/24/07,NA,bonrip,8a,2079,2080,m,NA,880,NA,NA,282,82,population
8/24/07,NA,bonrip,8c,2100,2101,m,NA,300,72,NA,939,82,population
8/24/07,NA,bonrip,8c,2089,2091,m,NA,300,72,NA,287,82,population
8/24/07,NA,bonrip,9c,2008,2011,f,NA,1480,NA,NA,250,82,population
11/13/07,NA,bonrip,10b,2057,2058,f,NA,1820,146,NA,273,83,population
11/13/07,NA,bonrip,1c,2085,2086,m,NA,1480,136,NA,285,83,population
11/13/07,NA,bonrip,3d,2302,2303,m,NA,1380,138,NA,382,83,population
11/13/07,NA,bonrip,4a,2306,2307,f,NA,1530,NA,NA,384,83,population
11/13/07,NA,bonrip,4b,2036,2037,f,NA,1880,147,NA,265,83,population
11/13/07,NA,bonrip,4c,2304,2305,f,NA,1450,134,NA,383,83,population
11/13/07,NA,bonrip,5c,2075,2076,m,NA,1700,142,NA,280,83,population
11/13/07,NA,bonrip,6c,2038,2039,f,NA,1640,142,NA,266,83,population
11/13/07,NA,bonrip,7d,2100,2301,m,NA,1250,124,NA,940,83,population
11/13/07,NA,bonrip,9a,1973,1974,f,NA,1740,NA,NA,233,83,population
11/13/07,NA,bonrip,9c,2308,2309,f,NA,1400,135,NA,385,83,population
11/14/07,NA,bonrip,10a,2314,2315,f,NA,1420,139,NA,388,83,population
11/14/07,NA,bonrip,10c,1973,1974,f,NA,1680,NA,NA,233,83,population
11/14/07,NA,bonrip,1b,2085,2086,m,NA,1600,NA,NA,285,83,population
11/14/07,NA,bonrip,1e,2000,2001,f,NA,1760,145,NA,246,83,population
11/14/07,NA,bonrip,2b,2310,2311,f,NA,1460,136,NA,386,83,population
11/14/07,NA,bonrip,3c,2094,2096,m,NA,1780,144,NA,290,83,population
11/14/07,NA,bonrip,4a,2073,2074,m,NA,1780,150,NA,279,83,population
11/14/07,NA,bonrip,4d,2034,2035,f,NA,1500,135,NA,264,83,population
11/14/07,NA,bonrip,5a,2038,2039,f,NA,1490,NA,NA,266,83,population
11/14/07,NA,bonrip,5b,2040,2041,f,NA,1680,135,NA,267,83,population
11/14/07,NA,bonrip,7c,2100,2301,m,NA,1220,NA,NA,940,83,population
11/14/07,NA,bonrip,9b,2312,2313,m,NA,1300,NA,NA,387,83,population
11/14/07,NA,bonrip,9e,2308,2309,f,NA,1340,NA,NA,385,83,population
11/15/07,NA,bonrip,1b,2032,2033,f,NA,1600,145,NA,263,83,population
11/15/07,NA,bonrip,1c,2304,2305,f,NA,1350,NA,NA,383,83,population
11/15/07,NA,bonrip,2a,2094,2096,m,NA,1780,NA,NA,290,83,population
11/15/07,NA,bonrip,2d,2085,2086,m,NA,1560,NA,NA,285,83,population
11/15/07,NA,bonrip,4b,2306,2307,f,NA,1560,NA,NA,384,83,population
11/15/07,NA,bonrip,5a,2036,2037,f,NA,1860,NA,NA,265,83,population
11/15/07,NA,bonrip,5d,2038,2039,f,NA,1430,NA,NA,266,83,population
11/15/07,NA,bonrip,6b,2316,2317,m,NA,1750,135,NA,389,83,population
11/15/07,NA,bonrip,6e,2073,2074,m,NA,1740,NA,NA,279,83,population
11/15/07,NA,bonrip,7b,2008,2011,f,NA,1930,140,NA,250,83,population
11/15/07,NA,bonrip,7e,2100,2301,m,NA,1230,NA,NA,940,83,population
11/15/07,NA,bonrip,8b,2312,2313,m,NA,1310,NA,NA,387,83,population
11/15/07,NA,bonrip,9b,1973,1974,f,NA,1680,NA,NA,233,83,population
11/15/07,NA,bonrip,9c,2308,2309,f,NA,1260,NA,NA,385,83,population
11/16/07,NA,bonrip,10e,2057,2058,f,NA,1760,NA,NA,273,83,population
11/16/07,NA,bonrip,1d,2085,2086,m,NA,1510,NA,NA,285,83,population
11/16/07,NA,bonrip,1e,2318,2319,f,NA,1600,140,NA,390,83,population
11/16/07,NA,bonrip,3d,2304,2305,f,NA,1300,NA,NA,383,83,population
11/16/07,NA,bonrip,3e,2302,2303,m,NA,1400,NA,NA,382,83,population
11/16/07,NA,bonrip,4a,2320,2321,f,NA,1240,130,NA,391,83,population
11/16/07,NA,bonrip,4b,2063,2064,f,NA,1600,140,NA,275,83,population
11/16/07,NA,bonrip,4c,2306,2307,f,NA,1500,NA,NA,384,83,population
11/16/07,NA,bonrip,5a,2071,2072,m,NA,1740,145,NA,278,83,population
11/16/07,NA,bonrip,5c,2073,2074,m,NA,1700,NA,NA,279,83,population
11/16/07,NA,bonrip,5e,2038,2039,f,NA,1450,NA,NA,266,83,population
11/16/07,NA,bonrip,6c,2075,2076,m,NA,1650,NA,NA,280,83,population
11/16/07,NA,bonrip,7b,2322,2323,f,NA,1710,140,NA,392,83,population
11/16/07,NA,bonrip,8b,2100,2301,m,NA,1240,NA,NA,940,83,population
11/16/07,NA,bonrip,8e,2308,2309,f,NA,1240,NA,NA,385,83,population
11/16/07,NA,bonrip,9a,1973,1974,f,NA,1780,NA,NA,233,83,population
11/16/07,NA,bonrip,9b,2055,2056,f,NA,1650,150,NA,272,83,population
11/16/07,NA,bonrip,9e,2312,2313,m,NA,1250,NA,NA,387,83,population
3/18/08,NA,bonrip,10a,2055,2056,f,NA,1570,148,NA,272,84,population
3/18/08,NA,bonrip,10b,2057,2058,f,NA,1630,152,NA,273,84,population
3/18/08,NA,bonrip,2c,2032,2033,f,NA,1570,147,NA,263,84,population
3/18/08,NA,bonrip,2e,2302,2303,m,NA,1410,135,NA,382,84,population
3/18/08,NA,bonrip,3e,2085,2086,m,NA,1610,143,NA,285,84,population
3/18/08,NA,bonrip,4b,2094,2096,m,NA,1590,145,NA,290,84,population
3/18/08,NA,bonrip,6a,2008,2011,f,NA,1740,145,NA,250,84,population
3/18/08,NA,bonrip,6b,2073,2074,m,NA,1640,152,NA,279,84,population
3/18/08,NA,bonrip,6c,2071,2072,m,NA,1580,143,NA,278,84,population
3/18/08,NA,bonrip,6d,2038,2039,f,NA,NA,NA,dead,266,84,population
3/18/08,NA,bonrip,8a,2312,2313,m,NA,1260,135,NA,387,84,population
3/18/08,NA,bonrip,8b,2308,2309,f,NA,1440,131,NA,385,84,population
3/18/08,NA,bonrip,9b,1973,1974,f,NA,1620,148,NA,233,84,population
3/19/08,NA,bonrip,10a,1973,1974,f,NA,1600,NA,NA,233,84,population
3/19/08,NA,bonrip,10e,2057,2058,f,NA,1730,NA,NA,273,84,population
3/19/08,NA,bonrip,2a,2032,2033,f,NA,1480,NA,NA,263,84,population
3/19/08,NA,bonrip,2d,2085,2086,m,NA,1540,NA,NA,285,84,population
3/19/08,NA,bonrip,2e,2034,2035,f,NA,1460,139,NA,264,84,population
3/19/08,NA,bonrip,4c,2094,2096,m,NA,1540,NA,NA,290,84,population
3/19/08,NA,bonrip,5a,2073,2074,m,NA,1680,NA,NA,279,84,population
3/19/08,NA,bonrip,5d,2302,2303,m,NA,1330,NA,NA,382,84,population
3/19/08,NA,bonrip,6a,2077,2078,m,NA,1400,138,NA,281,84,population
3/19/08,NA,bonrip,6b,2071,2072,m,NA,1500,NA,NA,278,84,population
3/19/08,NA,bonrip,7b,2075,2076,m,NA,1560,156,NA,280,84,population
3/19/08,NA,bonrip,8b,2312,2313,m,NA,1250,NA,NA,387,84,population
3/19/08,NA,bonrip,8c,2308,2309,f,NA,1460,NA,NA,385,84,population
3/19/08,NA,bonrip,9a,2055,2056,f,NA,1520,NA,NA,272,84,population
3/20/08,NA,bonrip,10a,2057,2058,f,NA,1630,NA,NA,273,84,population
3/20/08,NA,bonrip,10b,2055,2056,f,NA,1470,NA,NA,272,84,population
3/20/08,NA,bonrip,1b,2085,2086,m,NA,1580,NA,NA,285,84,population
3/20/08,NA,bonrip,1e,2034,2035,f,NA,1420,NA,NA,264,84,population
3/20/08,NA,bonrip,3d,2302,2303,m,NA,1310,NA,NA,382,84,population
3/20/08,NA,bonrip,4a,2324,2325,m,NA,1480,141,NA,393,84,population
3/20/08,NA,bonrip,5a,2071,2072,m,NA,1540,NA,NA,278,84,population
3/20/08,NA,bonrip,5c,2094,2096,m,NA,1520,NA,NA,290,84,population
3/20/08,NA,bonrip,6a,2008,2011,f,NA,1820,NA,NA,250,84,population
3/20/08,NA,bonrip,6b,2073,2074,m,NA,1640,NA,NA,279,84,population
3/20/08,NA,bonrip,7b,2308,2309,f,NA,1410,NA,NA,385,84,population
3/20/08,NA,bonrip,8a,2312,2313,m,NA,1250,NA,NA,387,84,population
3/20/08,NA,bonrip,8b,2075,2076,m,NA,1480,NA,NA,280,84,population
3/20/08,NA,bonrip,9b,2055,2056,f,NA,1440,NA,NA,272,84,population
3/20/08,NA,bonrip,9c,1973,1974,f,NA,1690,NA,NA,233,84,population
3/21/08,NA,bonrip,10a,2055,2056,f,NA,1350,NA,NA,272,84,population
3/21/08,NA,bonrip,10b,2057,2058,f,NA,1600,NA,NA,273,84,population
3/21/08,NA,bonrip,10c,1973,1974,f,NA,1630,NA,NA,233,84,population
3/21/08,NA,bonrip,1a,2032,2033,f,NA,1470,NA,NA,263,84,population
3/21/08,NA,bonrip,1e,2034,2035,f,NA,NA,NA,NA,264,84,population
3/21/08,NA,bonrip,2e,2318,2319,f,NA,1550,139,NA,390,84,population
3/21/08,NA,bonrip,3e,2085,2086,m,NA,1550,NA,NA,285,84,population
3/21/08,NA,bonrip,4b,2094,2096,m,NA,1500,NA,NA,290,84,population
3/21/08,NA,bonrip,5e,2302,2303,m,NA,1310,138,NA,382,84,population
3/21/08,NA,bonrip,6a,2073,2074,m,NA,1630,NA,NA,279,84,population
3/21/08,NA,bonrip,6b,2077,2078,m,NA,1390,139,NA,281,84,population
3/21/08,NA,bonrip,6c,2071,2072,m,NA,1530,NA,NA,278,84,population
3/21/08,NA,bonrip,7b,2008,2011,f,NA,1750,NA,NA,250,84,population
3/21/08,NA,bonrip,7e,2308,2309,f,NA,1430,NA,NA,385,84,population
3/21/08,NA,bonrip,8a,2075,2076,m,NA,1470,NA,NA,280,84,population
3/21/08,NA,bonrip,8b,2312,2313,m,NA,1250,NA,NA,387,84,population
6/10/08,NA,bonrip,3b,2085,2086,m,a,1640,139,pregnant,285,85,population
6/10/08,NA,bonrip,5a,2094,2096,m,a,1530,145,NA,290,85,population
6/10/08,NA,bonrip,6b,2008,2011,f,a,1990,140,NA,250,85,population
6/10/08,NA,bonrip,7d,2308,2309,f,a,1630,130,non-pregnant,385,85,population
6/10/08,NA,bonrip,9a,1973,1974,f,a,1950,139,non-pregnant,233,85,population
6/11/08,NA,bonrip,10e,2057,2058,f,a,1890,140,non-pregnant,273,85,population
6/11/08,NA,bonrip,1c,2326,2327,m,a,1350,129,NA,394,85,population
6/11/08,NA,bonrip,4b,2085,2086,m,a,1570,NA,pregnant; last collar was chewed off,285,85,population
6/12/08,NA,bonrip,1c,2085,2086,m,a,1610,NA,pregnant,285,85,population
6/12/08,NA,bonrip,6b,2073,2074,m,a,1540,145,pregnant,279,85,population
6/12/08,NA,bonrip,7c,2308,2309,f,a,1735,NA,non-pregnant,385,85,population
6/13/08,NA,bonrip,1b,2085,2086,m,a,1480,NA,pregnant,285,85,population
6/13/08,NA,bonrip,7a,2008,2011,f,a,2220,NA,NA,250,85,population
6/13/08,NA,bonrip,8c,2308,2309,f,a,1600,NA,"149.074 recapture; collar loose, removed and replaced; non-pregnant",385,85,population
6/13/08,NA,bonrip,9a,2057,2058,f,a,1950,NA,non-pregnant,273,85,population
6/13/08,NA,bonrip,9b,1973,1974,f,a,2040,NA,non-pregnant,233,85,population
8/26/08,NA,bonrip,1a,2330,2331,f,NA,1320,138,NA,395,86,population
8/26/08,NA,bonrip,1b,2085,2086,m,NA,1720,NA,previous collar was chewed off,285,86,population
8/26/08,NA,bonrip,1c,2328,2329,f,NA,1100,125,NA,941,86,population
8/26/08,NA,bonrip,1e,2318,2319,f,NA,1610,NA,NA,390,86,population
8/26/08,NA,bonrip,5d,2334,2335,f,NA,820,110,NA,397,86,population
8/26/08,NA,bonrip,6a,2336,2337,f,NA,1500,142,NA,398,86,population
8/26/08,NA,bonrip,7a,2338,2339,m,NA,1120,130,NA,399,86,population
8/26/08,NA,bonrip,7b,2308,2309,f,NA,1540,NA,NA,385,86,population
8/26/08,NA,bonrip,9a,2340,2341,f,NA,1050,122,NA,400,86,population
8/26/08,NA,bonrip,9e,1973,1974,f,NA,1320,NA,NA,233,86,population
8/27/08,NA,bonrip,1b,2342,2343,f,NA,1780,142,NA,401,86,population
8/27/08,NA,bonrip,1c,2350,2349,f,NA,1540,128,NA,404,86,population
8/27/08,NA,bonrip,1e,2318,2319,f,NA,1770,NA,NA,390,86,population
8/27/08,NA,bonrip,2a,2344,2345,f,NA,1480,135,NA,402,86,population
8/27/08,NA,bonrip,2b,2347,2348,f,NA,980,126,NA,403,86,population
8/27/08,NA,bonrip,3a,2353,2354,f,NA,860,109,NA,406,86,population
8/27/08,NA,bonrip,5b,2355,2356,f,NA,940,119,NA,407,86,population
8/27/08,NA,bonrip,5c,2075,2076,m,NA,1660,138,NA,280,86,population
8/27/08,NA,bonrip,6a,2008,2011,f,NA,1880,142,NA,250,86,population
8/27/08,NA,bonrip,6c,2357,2358,f,NA,1240,135,NA,408,86,population
8/27/08,NA,bonrip,6e,2359,2047,f,NA,1740,140,NA,950,86,population
8/27/08,NA,bonrip,8b,1973,1974,f,NA,NA,NA,NA,233,86,population
8/27/08,NA,bonrip,8c,2308,2309,f,NA,NA,NA,149.013 came off/removed; replaced,385,86,population
8/28/08,NA,bonrip,1b,2350,2349,f,NA,1540,NA,NA,404,86,population
8/28/08,NA,bonrip,1c,2342,2343,f,NA,1960,NA,NA,401,86,population
8/28/08,NA,bonrip,1e,2318,2319,f,NA,1600,NA,NA,390,86,population
8/28/08,NA,bonrip,2c,2085,2086,m,NA,1680,NA,NA,285,86,population
8/28/08,NA,bonrip,3a,2344,2345,f,NA,1850,NA,NA,402,86,population
8/28/08,NA,bonrip,3b,2368,2369,f,NA,1350,150,NA,970,86,population
8/28/08,NA,bonrip,3c,2370,2371,f,NA,490,129,NA,413,86,population
8/28/08,NA,bonrip,4d,2334,2335,f,NA,810,NA,NA,397,86,population
8/28/08,NA,bonrip,6b,2359,2047,f,NA,1770,NA,NA,950,86,population
8/28/08,NA,bonrip,7d,2366,2367,f,NA,1190,120,NA,412,86,population
8/28/08,NA,bonrip,8c,1973,1974,f,NA,NA,NA,NA,233,86,population
8/28/08,NA,bonrip,9b,2362,2363,m,NA,240,81,NA,410,86,population
8/28/08,NA,bonrip,9b,2364,2365,m,NA,340,80,NA,411,86,population
8/29/08,NA,bonrip,1e,2318,2319,f,NA,1540,NA,NA,390,86,population
8/29/08,NA,bonrip,2a,2357,2358,f,NA,1250,NA,NA,408,86,population
8/29/08,NA,bonrip,2b,2085,2086,m,NA,1780,NA,NA,285,86,population
8/29/08,NA,bonrip,2c,2328,2372,f,NA,1180,NA,NA,941,86,population
8/29/08,NA,bonrip,2d,2350,2349,f,NA,1520,NA,NA,404,86,population
8/29/08,NA,bonrip,4a,2373,2374,f,NA,1180,126,NA,414,86,population
8/29/08,NA,bonrip,4d,2344,2345,f,NA,1700,NA,NA,402,86,population
8/29/08,NA,bonrip,5a,2376,2375,m,NA,930,116,NA,415,86,population
8/29/08,NA,bonrip,5d,2334,2335,f,NA,830,NA,NA,397,86,population
8/29/08,NA,bonrip,7a,2379,2380,m,NA,900,117,NA,417,86,population
8/29/08,NA,bonrip,7b,2377,2378,f,NA,1110,123,NA,416,86,population
8/29/08,NA,bonrip,9a,2383,2384,f,NA,380,79,NA,419,86,population
8/29/08,NA,bonrip,9c,2381,2382,f,NA,880,114,NA,418,86,population
11/17/08,NA,bonrip,4b,2094,2385,m,NA,1880,139,NA,291,87,population
11/17/08,NA,bonrip,4d,2368,2369,f,NA,1580,145,NA,970,87,population
11/17/08,NA,bonrip,4e,2085,2086,m,NA,1800,138,NA,285,87,population
11/17/08,NA,bonrip,5d,2376,2375,m,NA,1440,139,NA,415,87,population
11/17/08,NA,bonrip,6a,2077,2078,m,NA,1550,145,NA,281,87,population
11/18/08,NA,bonrip,10c,2388,2389,m,NA,1310,130,NA,971,87,population
11/18/08,NA,bonrip,10e,2386,2387,f,NA,1560,136,NA,420,87,population
11/18/08,NA,bonrip,4a,2094,2385,m,NA,1840,NA,NA,291,87,population
11/18/08,NA,bonrip,4c,2368,2369,f,NA,1430,NA,NA,970,87,population
11/18/08,NA,bonrip,4d,2370,2371,f,NA,1650,139,NA,413,87,population
11/18/08,NA,bonrip,6c,2376,2375,m,NA,1340,NA,NA,415,87,population
11/19/08,NA,bonrip,4d,2085,2086,m,NA,1850,NA,NA,285,87,population
11/19/08,NA,bonrip,5c,2094,2385,m,NA,1750,NA,"149.033 recapture; collar loose, removed and replaced",291,87,population
11/19/08,NA,bonrip,6b,2077,2078,m,NA,1430,NA,NA,281,87,population
11/19/08,NA,bonrip,6e,2376,2375,m,NA,1320,NA,NA,415,87,population
11/19/08,NA,bonrip,7c,2204,2205,NA,NA,1350,134,NA,340,87,population
11/19/08,NA,bonrip,8c,2205,2206,f,NA,1500,138,NA,341,87,population
11/19/08,NA,bonrip,9a,2388,2389,m,NA,1220,NA,NA,971,87,population
11/19/08,NA,bonrip,9c,2207,2208,f,NA,1625,139,NA,342,87,population
11/20/08,NA,bonrip,10a,2386,2387,f,NA,1505,NA,NA,420,87,population
11/20/08,NA,bonrip,2c,2085,2086,m,NA,1690,NA,NA,285,87,population
11/20/08,NA,bonrip,3d,2370,2371,f,NA,1590,NA,NA,413,87,population
11/20/08,NA,bonrip,4b,2368,2369,f,NA,1390,NA,NA,970,87,population
11/20/08,NA,bonrip,5b,2094,2385,m,NA,1750,NA,NA,291,87,population
11/20/08,NA,bonrip,6c,2376,2375,m,NA,1290,NA,NA,415,87,population
11/20/08,NA,bonrip,7d,2077,2078,m,NA,1370,NA,NA,281,87,population
11/20/08,NA,bonrip,9b,2388,2389,m,NA,1300,NA,NA,971,87,population
3/2/09,NA,bonrip,10c,1774,1775,m,NA,1300,130,NA,141,88,population
3/2/09,NA,bonrip,1c,1770,1771,f,NA,1040,140,NA,139,88,population
3/2/09,NA,bonrip,3e,2085,2086,m,NA,1650,NA,NA,285,88,population
3/2/09,NA,bonrip,4c,2094,2385,m,NA,1610,NA,previous collar fell off,291,88,population
3/2/09,NA,bonrip,4d,2368,2369,f,NA,1470,NA,NA,970,88,population
3/2/09,NA,bonrip,6b,2059,2062,f,NA,1470,NA,NA,274,88,population
3/2/09,NA,bonrip,7d,2308,2309,f,a,1675,NA,NA,385,88,population
3/3/09,NA,bonrip,3b,2094,2385,m,NA,1670,NA,NA,291,88,population
3/3/09,NA,bonrip,4c,2368,2369,f,NA,1290,NA,NA,970,88,population
3/3/09,NA,bonrip,6a,2059,2062,f,NA,1470,NA,NA,274,88,population
3/4/09,NA,bonrip,10e,1774,1775,m,NA,1360,NA,NA,141,88,population
3/4/09,NA,bonrip,1c,2085,2086,m,NA,1800,NA,NA,285,88,population
3/4/09,NA,bonrip,3c,2368,2389,f,NA,1420,NA,NA,970,88,population
